,0,1
3981,other,other
3982,other,other
3983,other,other
3984,other,other
3985,other,other
3986,other,other
3987,other,other
3988,other,other
3989,other,other
3990,other,other
3991,other,other
3992,other,other
3993,other,other
3994,other,other
3995,other,other
3996,other,other
3997,other,other
3998,other,other
3999,other,other
4000,other,other
4001,other,other
4002,other,other
4003,other,other
4004,other,other
4005,other,other
4006,other,other
4007,other,other
4008,other,other
4009,other,other
4010,other,other
4011,other,other
4012,other,other
4013,other,other
4014,other,other
4015,other,other
4016,other,other
4017,other,other
4018,other,other
4019,other,other
4020,other,other
4021,other,other
4022,other,other
4023,other,other
4024,other,other
4025,other,other
4026,other,other
4027,other,other
4028,other,other
4029,other,other
4030,other,other
4031,other,other
4032,other,other
4033,other,other
4034,other,other
4035,other,other
4036,other,other
4037,other,other
4038,other,other
4039,other,other
4040,other,other
4041,other,other
4042,other,other
4043,other,other
4044,other,other
4045,other,other
4046,other,other
4047,other,other
4048,other,other
4049,other,other
4050,other,other
4051,other,other
4052,other,other
4053,other,other
4054,other,other
4055,blood,blood
4056,other,other
4057,other,other
4058,other,other
4059,other,other
4060,other,other
4061,other,other
4062,other,other
4063,other,other
4064,other,other
4065,other,other
4066,other,other
4067,other,other
4068,other,other
4069,other,other
4070,other,other
4071,other,other
4072,other,other
4073,other,other
4074,other,other
4075,other,other
4076,other,other
4077,other,other
4078,other,other
4079,other,other
4080,other,other
4081,other,other
4082,other,other
4083,other,other
4084,other,other
4085,other,other
4086,other,other
4087,other,other
4088,other,other
4089,other,other
4090,other,other
4091,other,other
4092,other,other
4093,other,other
4094,other,other
4095,other,other
4096,other,other
4097,other,other
4098,other,other
4099,other,other
4100,other,other
4101,other,other
4102,other,other
4103,other,other
4104,other,other
4105,other,other
4106,other,other
4107,other,other
4108,other,other
4109,other,other
4110,other,other
4111,other,other
4112,other,other
4113,other,other
4114,other,other
4115,other,other
4116,other,other
4117,other,other
4118,other,other
4119,other,other
4120,other,other
4121,other,other
4122,other,other
4123,other,other
4124,other,other
4125,other,other
4126,other,other
4127,other,other
4128,other,other
4129,other,other
4130,other,other
4131,other,other
4132,other,other
4133,other,other
4134,other,other
4135,other,other
4136,other,other
4137,other,other
4138,other,other
4139,other,other
4140,other,other
4141,other,other
4142,other,other
4143,other,other
4144,other,other
4145,other,other
4146,other,other
4147,other,other
4148,other,other
4149,other,other
4150,other,other
4151,other,other
4152,other,other
4153,other,other
4154,"Adhfe1+,Crym+,Ifitm3+","Adhfe1+,Crym+,Ifitm3+"
4155,other,other
4156,other,other
4157,other,other
4158,other,other
4159,other,other
4160,other,other
4161,other,other
4162,other,other
4163,other,other
4164,other,other
4165,other,other
4166,other,other
4167,other,other
4168,other,other
4169,other,other
4170,other,other
4171,other,other
4172,other,other
4173,other,other
4174,other,other
4175,other,other
4176,other,other
4177,other,other
4178,other,other
4179,other,other
4180,other,other
4181,other,other
4182,other,other
4183,other,other
4184,other,other
4185,other,other
4186,other,other
4187,other,other
4188,other,other
4189,other,other
4190,other,other
4191,other,other
4192,other,other
4193,other,other
4194,other,other
4195,other,other
4196,other,other
4197,other,other
4198,other,other
4199,other,other
4200,other,other
4201,other,other
4202,other,other
4203,other,other
4204,blood,blood
4205,other,other
4206,other,other
4207,other,other
4208,other,other
4209,other,other
4210,other,other
4211,other,other
4212,other,other
4213,other,other
4214,other,other
4215,other,other
4216,other,other
4217,other,other
4218,other,other
4219,other,other
4220,other,other
4221,other,other
4222,other,other
4223,other,other
4224,other,other
4225,other,other
4226,other,other
4227,other,other
4228,other,other
4229,other,other
4230,blood,blood
4231,other,other
4232,other,other
4233,other,other
4234,other,other
4235,other,other
4236,other,other
4237,other,other
4238,other,other
4239,other,other
4240,other,other
4241,other,other
4242,other,other
4243,other,other
4244,other,other
4245,other,other
4246,other,other
4247,other,other
4248,other,other
4249,other,other
4250,other,other
4251,other,other
4252,other,other
4253,other,other
4254,other,other
4255,other,other
4256,other,other
4257,other,other
4258,other,other
4259,other,other
4260,other,other
4261,other,other
4262,other,other
4263,other,other
4264,other,other
4265,other,other
4266,other,other
4267,other,other
4268,other,other
4269,other,other
4270,other,other
4271,other,other
4272,other,other
4273,other,other
4274,other,other
4275,other,other
4276,other,other
4277,other,other
4278,other,other
4279,other,other
4280,other,other
4281,other,other
4282,other,other
4283,other,other
4284,other,other
4285,other,other
4286,other,other
4287,other,other
4288,other,other
4289,other,other
4290,other,other
4291,other,other
4292,other,other
4293,other,other
4294,other,other
4295,other,other
4296,other,other
4297,other,other
4298,other,other
4299,other,other
4300,other,other
4301,other,other
4302,other,other
4303,other,other
4304,other,other
4305,other,other
4306,other,other
4307,other,other
4308,other,other
4309,other,other
4310,other,other
4311,other,other
4312,other,other
4313,other,other
4314,other,other
4315,other,other
4316,other,other
4317,other,other
4318,other,other
4319,other,other
4320,other,other
4321,other,other
4322,other,other
4323,other,other
4324,other,other
4325,other,other
4326,other,other
4327,other,other
4328,other,other
4329,other,other
4330,other,other
4331,other,other
4332,other,other
4333,other,other
4334,other,other
4335,other,other
4336,other,other
4337,other,other
4338,other,other
4339,other,other
4340,other,other
4341,other,other
4342,other,other
4343,other,other
4344,other,other
4345,other,other
4346,other,other
4347,other,other
4348,other,other
4349,other,other
4350,other,other
4351,other,other
4352,other,other
4353,other,other
4354,other,other
4355,other,other
4356,other,other
4357,other,other
4358,other,other
4359,"Adhfe1+,Crym+,Ifitm3+","Adhfe1+,Crym+,Ifitm3+"
4360,other,other
4361,other,other
4362,other,other
4363,other,other
4364,other,other
4365,other,other
4366,other,other
4367,other,other
4368,other,other
4369,other,other
4370,other,other
4371,other,other
4372,other,other
4373,other,other
4374,other,other
4375,other,other
4376,other,other
4377,other,other
4378,other,other
4379,other,other
4380,other,other
4381,other,other
4382,other,other
4383,other,other
4384,other,other
4385,other,other
4386,other,other
4387,other,other
4388,other,other
4389,other,other
4390,blood,blood
4391,other,other
4392,other,other
4393,other,other
4394,other,other
4395,other,other
4396,other,other
4397,other,other
4398,other,other
4399,other,other
4400,other,other
4401,other,other
4402,other,other
4403,other,other
4404,other,other
4405,other,other
4406,other,other
4407,other,other
4408,other,other
4409,other,other
4410,"Adhfe1+,Crym+,Ifitm3+","Adhfe1+,Crym+,Ifitm3+"
4411,other,other
4412,other,other
4413,other,other
4414,other,other
4415,other,other
4416,other,other
4417,other,other
4418,other,other
4419,other,other
4420,other,other
4421,other,other
4422,other,other
4423,other,other
4424,other,other
4425,other,other
4426,other,other
4427,other,other
4428,other,other
4429,other,other
4430,other,other
4431,other,other
4432,other,other
4433,other,other
4434,other,other
4435,other,other
4436,other,other
4437,other,other
4438,other,other
4439,other,other
4440,other,other
4441,other,other
4442,other,other
4443,other,other
4444,other,other
4445,other,other
4446,other,other
4447,other,other
4448,other,other
4449,other,other
4450,other,other
4451,other,other
4452,other,other
4453,other,other
4454,other,other
4455,other,other
4456,other,other
4457,other,other
4458,other,other
4459,"Adhfe1+,Crym+,Ifitm3+","Adhfe1+,Crym+,Ifitm3+"
4460,other,other
4461,other,other
4462,other,other
4463,other,other
4464,other,other
4465,blood,blood
4466,other,other
4467,other,other
4468,other,other
4469,other,other
4470,other,other
4471,other,other
4472,other,other
4473,other,other
4474,other,other
4475,other,other
4476,other,other
4477,other,other
4478,other,other
4479,other,other
4480,other,other
4481,other,other
4482,other,other
4483,other,other
4484,other,other
4485,other,other
4486,other,other
4487,other,other
4488,other,other
4489,other,other
4490,other,other
4491,other,other
4492,other,other
4493,other,other
4494,other,other
4495,other,other
4496,other,other
4497,other,other
4498,other,other
4499,other,other
4500,other,other
4501,other,other
4502,other,other
4503,other,other
4504,other,other
4505,other,other
4506,other,other
4507,other,other
4508,other,other
4509,other,other
4510,blood,blood
4511,other,other
4512,other,other
4513,other,other
4514,other,other
4515,other,other
4516,other,other
4517,other,other
4518,other,other
4519,other,other
4520,other,other
4521,other,other
4522,other,other
4523,other,other
4524,other,other
4525,other,other
4526,other,other
4527,other,other
4528,other,other
4529,other,other
4530,other,other
4531,other,other
4532,other,other
4533,blood,blood
4534,other,other
4535,other,other
4536,other,other
4537,other,other
4538,other,other
4539,"Adhfe1+,Crym+,Ifitm3+","Adhfe1+,Crym+,Ifitm3+"
4540,other,other
4541,other,other
4542,other,other
4543,other,other
4544,other,other
4545,other,other
4546,other,other
4547,other,other
4548,other,other
4549,other,other
4550,other,other
4551,other,other
4552,other,other
4553,other,other
4554,other,other
4555,other,other
4556,other,other
4557,other,other
4558,other,other
4559,other,other
4560,other,other
4561,other,other
4562,other,other
4563,other,other
4564,other,other
4565,other,other
4566,other,other
4567,other,other
4568,other,other
4569,other,other
4570,other,other
4571,other,other
4572,other,other
4573,other,other
4574,other,other
4575,other,other
4576,other,other
4577,other,other
4578,other,other
4579,other,other
4580,other,other
4581,other,other
4582,other,other
4583,other,other
4584,other,other
4585,other,other
4586,other,other
4587,other,other
4588,other,other
4589,other,other
4590,other,other
4591,other,other
4592,other,other
4593,other,other
4594,other,other
4595,other,other
4596,other,other
4597,other,other
4598,other,other
4599,other,other
4600,other,other
4601,other,other
4602,other,other
4603,other,other
4604,other,other
4605,other,other
4606,other,other
4607,other,other
4608,other,other
4609,other,other
4610,other,other
4611,other,other
4612,other,other
4613,other,other
4614,other,other
4615,other,other
4616,other,other
4617,other,other
4618,other,other
4619,other,other
4620,other,other
4621,other,other
4622,other,other
4623,other,other
4624,other,other
4625,other,other
4626,other,other
4627,other,other
4628,other,other
4629,other,other
4630,other,other
4631,other,other
4632,other,other
4633,other,other
4634,other,other
4635,other,other
4636,other,other
4637,other,other
4638,other,other
4639,other,other
4640,other,other
4641,other,other
4642,other,other
4643,other,other
4644,other,other
4645,other,other
4646,other,other
4647,other,other
4648,other,other
4649,other,other
4650,other,other
4651,other,other
4652,other,other
4653,other,other
4654,other,other
4655,other,other
4656,other,other
4657,other,other
4658,other,other
4659,other,other
4660,other,other
4661,other,other
4662,other,other
4663,other,other
4664,other,other
4665,other,other
4666,other,other
4667,other,other
4668,other,other
4669,other,other
4670,other,other
4671,other,other
4672,other,other
4673,other,other
4674,other,other
4675,other,other
4676,other,other
4677,other,other
4678,other,other
4679,other,other
4680,other,other
4681,other,other
4682,other,other
4683,other,other
4684,other,other
4685,other,other
4686,other,other
4687,other,other
4688,other,other
4689,other,other
4690,other,other
4691,other,other
4692,other,other
4693,other,other
4694,other,other
4695,blood,blood
4696,other,other
4697,other,other
4698,other,other
4699,other,other
4700,other,other
4701,other,other
4702,other,other
4703,other,other
4704,other,other
4705,other,other
4706,other,other
4707,other,other
4708,other,other
4709,other,other
4710,other,other
4711,other,other
4712,other,other
4713,other,other
4714,other,other
4715,other,other
4716,other,other
4717,other,other
4718,other,other
4719,blood,blood
4720,other,other
4721,other,other
4722,other,other
4723,other,other
4724,other,other
4725,other,other
4726,other,other
4727,other,other
4728,other,other
4729,other,other
4730,other,other
4731,other,other
4732,other,other
4733,other,other
4734,other,other
4735,other,other
4736,other,other
4737,other,other
4738,other,other
4739,other,other
4740,other,other
4741,other,other
4742,other,other
4743,other,other
4744,other,other
4745,other,other
4746,other,other
4747,other,other
4748,other,other
4749,other,other
4750,other,other
4751,other,other
4752,other,other
4753,other,other
4754,other,other
4755,other,other
4756,other,other
4757,other,other
4758,other,other
4759,other,other
4760,other,other
4761,other,other
4762,other,other
4763,other,other
4764,other,other
4765,other,other
4766,other,other
4767,other,other
4768,other,other
4769,other,other
4770,other,other
4771,other,other
4772,other,other
4773,other,other
4774,other,other
4775,other,other
4776,other,other
4777,other,other
4778,other,other
4779,other,other
4780,other,other
4781,other,other
4782,other,other
4783,other,other
4784,other,other
4785,other,other
4786,other,other
4787,other,other
4788,other,other
4789,other,other
4790,"Adhfe1+,Crym+,Ifitm3+","Adhfe1+,Crym+,Ifitm3+"
4791,other,other
4792,other,other
4793,other,other
4794,other,other
4795,other,other
4796,other,other
4797,other,other
4798,other,other
4799,other,other
4800,other,other
4801,other,other
4802,other,other
4803,other,other
4804,other,other
4805,other,other
4806,other,other
4807,other,other
4808,other,other
4809,other,other
4810,other,other
4811,other,other
4812,other,other
4813,other,other
4814,other,other
4815,other,other
4816,other,other
4817,other,other
4818,other,other
4819,other,other
4820,other,other
4821,other,other
4822,other,other
4823,other,other
4824,other,other
4825,other,other
4826,other,other
4827,other,other
4828,other,other
4829,other,other
4830,other,other
4831,other,other
4832,other,other
4833,other,other
4834,other,other
4835,other,other
4836,other,other
4837,other,other
4838,other,other
4839,other,other
4840,other,other
4841,other,other
4842,other,other
4843,other,other
4844,other,other
4845,other,other
4846,other,other
4847,other,other
4848,other,other
4849,other,other
4850,other,other
4851,other,other
4852,other,other
4853,other,other
4854,other,other
4855,other,other
4856,other,other
4857,other,other
4858,other,other
4859,other,other
4860,other,other
4861,other,other
4862,other,other
4863,other,other
4864,other,other
4865,other,other
4866,other,other
4867,other,other
4868,other,other
4869,other,other
4870,other,other
4871,other,other
4872,other,other
4873,other,other
4874,other,other
4875,other,other
4876,other,other
4877,other,other
4878,other,other
4879,other,other
4880,other,other
4881,other,other
4882,other,other
4883,other,other
4884,other,other
4885,other,other
4886,other,other
4887,other,other
4888,other,other
4889,other,other
4890,other,other
4891,other,other
4892,other,other
4893,other,other
4894,other,other
4895,other,other
4896,other,other
4897,other,other
4898,other,other
4899,other,other
4900,other,other
4901,other,other
4902,other,other
4903,other,other
4904,other,other
4905,other,other
4906,other,other
4907,other,other
4908,other,other
4909,other,other
4910,other,other
4911,other,other
4912,other,other
4913,other,other
4914,other,other
4915,other,other
4916,other,other
4917,other,other
4918,other,other
4919,"Adhfe1+,Crym+,Ifitm3+","Adhfe1+,Crym+,Ifitm3+"
4920,other,other
4921,other,other
4922,other,other
4923,other,other
4924,other,other
4925,other,other
4926,other,other
4927,other,other
4928,other,other
4929,other,other
4930,other,other
4931,other,other
4932,other,other
4933,other,other
4934,other,other
4935,other,other
4936,other,other
4937,other,other
4938,other,other
4939,other,other
4940,other,other
4941,other,other
4942,other,other
4943,other,other
4944,other,other
4945,other,other
4946,other,other
4947,other,other
4948,other,other
4949,other,other
4950,other,other
4951,other,other
4952,other,other
4953,other,other
4954,other,other
4955,other,other
4956,other,other
4957,other,other
4958,other,other
4959,other,other
4960,other,other
4961,other,other
4962,other,other
4963,other,other
4964,other,other
4965,other,other
4966,other,other
4967,other,other
4968,other,other
4969,other,other
4970,other,other
4971,other,other
4972,other,other
4973,other,other
4974,other,other
4975,other,other
4976,other,other
4977,other,other
4978,other,other
4979,other,other
4980,other,other
4981,other,other
4982,other,other
4983,other,other
4984,other,other
4985,other,other
4986,other,other
4987,other,other
4988,other,other
4989,other,other
4990,other,other
4991,other,other
4992,other,other
4993,other,other
4994,other,other
4995,other,other
4996,other,other
4997,other,other
4998,other,other
4999,other,other
