Symbol1,GeneID1,Type1,Symbol1,GeneID1,Type1,Species,PMID,Source,Experiment,Interaction_type,DB
Pou2f1,18986,TF,Msx1,17701,TF,mouse,16002402,725202,0915:physical association,0004:affinity chromatography technology,biogrid
Pou2f1,18986,TF,Nr3c1,14815,TF,mouse,20211142,469596,0407:direct interaction,0018:two hybrid,biogrid
Pou2f1,18986,TF,Prdm5,70779,TF,mouse,20211142,469979,0407:direct interaction,0018:two hybrid,biogrid
Pou3f3,18993,TF,Sox8,20681,TF,mouse,16582099,737511,0915:physical association,0004:affinity chromatography technology,biogrid
Pou3f4,18994,TF,Alx4,11695,TF,mouse,20211142,469340,0407:direct interaction,0018:two hybrid,biogrid
Pou4f1,18996,TF,Esr1,13982,TF,mouse,20211142,469513,0407:direct interaction,0018:two hybrid,biogrid
Pou4f2,18997,TF,Alx4,11695,TF,mouse,20211142,469341,0407:direct interaction,0018:two hybrid,biogrid
Pou4f2,18997,TF,Esr1,13982,TF,mouse,20211142,469514,0407:direct interaction,0018:two hybrid,biogrid
Pou4f2,18997,TF,Mixl1,27217,TF,mouse,20211142,469981,0407:direct interaction,0018:two hybrid,biogrid
Pou4f2,18997,TF,Pou6f1,19009,TF,mouse,20211142,469980,0407:direct interaction,0018:two hybrid,biogrid
Pou5f1,18999,TF,Arid1a,93760,TF,mouse,22083510,674271,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Arid3b,56380,TF,mouse,17093407,471629,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Arid3b,56380,TF,mouse,20362541,471210,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Arid3b,56380,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Arid3b,56380,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Arid3b,56380,TF,mouse,20362542,471757,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Arid3b,56380,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Arid3b,56380,TF,mouse,22083510,674272,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Arid3b,56380,TF,mouse,22083510,674478,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Ash2l,23808,TF,mouse,21477851,EBI-3990187,0915:physical association,0071:molecular sieving,intact
Pou5f1,18999,TF,Ash2l,23808,TF,mouse,22083510,674273,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Ash2l,23808,TF,mouse,22083510,674475,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Atf2,11909,TF,mouse,20362542,471759,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Atf2,11909,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Bptf,207165,TF,mouse,22083510,674277,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Cdx2,12591,TF,mouse,16325584,853128,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Cdx2,12591,TF,mouse,16325584,853129,0407:direct interaction,0055:fluorescent resonance energy transfer,biogrid
Pou5f1,18999,TF,Creb1,12912,TF,mouse,20362542,471767,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Creb1,12912,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Dnmt3a,13435,TF,mouse,20362542,471775,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Dnmt3a,13435,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Dnmt3l,54427,TF,mouse,20362542,471776,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Dnmt3l,54427,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Dpf2,19708,TF,mouse,17093407,471635,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Dpf2,19708,TF,mouse,20362541,471221,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Dpf2,19708,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Dpf2,19708,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Dpf2,19708,TF,mouse,22083510,674310,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Esrrb,26380,TF,mouse,18662995,471172,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Esrrb,26380,TF,mouse,18662995,471173,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Esrrb,26380,TF,mouse,18662995,471174,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Esrrb,26380,TF,mouse,20362541,471222,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Esrrb,26380,TF,mouse,20362541,471551,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Esrrb,26380,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Esrrb,26380,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Esrrb,26380,TF,mouse,22083510,674315,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Esrrg,26381,TF,mouse,22083510,674316,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Foxp4,74123,TF,mouse,20362541,471224,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Foxp4,74123,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Foxp4,74123,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Fubp3,320267,TF,mouse,22083510,674322,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Gatad2a,234366,TF,mouse,20362541,471189,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Gatad2a,234366,TF,mouse,20362542,471778,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Gatad2a,234366,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Gatad2a,234366,TF,mouse,22083510,674323,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Gatad2b,229542,TF,mouse,17093407,471632,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Gatad2b,229542,TF,mouse,20362541,471191,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Gatad2b,229542,TF,mouse,20362542,471779,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Gatad2b,229542,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Gatad2b,229542,TF,mouse,22083510,674324,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Gli2,14633,TF,mouse,22083510,674328,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Gtf2i,14886,TF,mouse,22083510,674331,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Kat7,217127,TF,mouse,20362542,471803,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Kat7,217127,TF,mouse,20362542,471849,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Kat7,217127,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Kat7,217127,TF,mouse,20362542,EBI-3132946,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Klf4,16600,TF,mouse,20362542,471792,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Klf4,16600,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Klf5,12224,TF,mouse,20362541,471228,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Klf5,12224,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Klf5,12224,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,L3mbtl2,214669,TF,mouse,22770845,853469,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,L3mbtl2,214669,TF,mouse,22770845,853497,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Matr3,17184,TF,mouse,20362542,471796,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Matr3,17184,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Matr3,17184,TF,mouse,22083510,674360,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mbd3,17192,TF,mouse,18454139,486644,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mbd3,17192,TF,mouse,20362541,471175,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mbd3,17192,TF,mouse,20362541,471193,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mbd3,17192,TF,mouse,20362541,EBI-5667884,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mbd3,17192,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mbd3,17192,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mbd3,17192,TF,mouse,20362542,471797,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mbd3,17192,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Mbd3,17192,TF,mouse,22083510,674361,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mga,29808,TF,mouse,20362541,471214,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mga,29808,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mga,29808,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mitf,17342,TF,mouse,20362542,471798,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mitf,17342,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Mllt10,17354,TF,mouse,22083510,674365,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mllt4,17356,TF,mouse,22083510,674366,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta1,116870,TF,mouse,18454139,486642,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta1,116870,TF,mouse,20362541,471177,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta1,116870,TF,mouse,20362541,471188,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta1,116870,TF,mouse,20362541,EBI-5667884,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta1,116870,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta1,116870,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta1,116870,TF,mouse,20362542,471800,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta1,116870,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Mta2,23942,TF,mouse,18454139,486635,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta2,23942,TF,mouse,18454139,486643,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362541,471176,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362541,471186,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362541,471190,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362541,EBI-5667691,0914:association,0006:anti bait coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362541,EBI-5667706,0914:association,0006:anti bait coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362541,EBI-5667884,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362542,471801,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta2,23942,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Mta2,23942,TF,mouse,22083510,674369,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta3,116871,TF,mouse,20362541,471194,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta3,116871,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta3,116871,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Mta3,116871,TF,mouse,20362542,471802,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Mta3,116871,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Mta3,116871,TF,mouse,22083510,674370,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nanog,71950,TF,mouse,17093407,471592,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nanog,71950,TF,mouse,17093407,471652,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nanog,71950,TF,mouse,17093407,471657,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nanog,71950,TF,mouse,17093407,EBI-2312516,0914:association,0096:pull down,intact
Pou5f1,18999,TF,Nanog,71950,TF,mouse,17093407,EBI-2312973,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Nanog,71950,TF,mouse,17093407,EBI-2313224,0915:physical association,0096:pull down,intact
Pou5f1,18999,TF,Nanog,71950,TF,mouse,17093407,EBI-2313289,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Nanog,71950,TF,mouse,18454139,471866,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nanog,71950,TF,mouse,18454139,471874,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nanog,71950,TF,mouse,18454139,471894,0407:direct interaction,0096:pull down,biogrid
Pou5f1,18999,TF,Nanog,71950,TF,mouse,18454139,486640,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nanog,71950,TF,mouse,23395962,1110807,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nanog,71950,TF,mouse,23444350,1110791,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Ncor2,20602,TF,mouse,22083510,674373,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nfrkb,235134,TF,mouse,20362542,471804,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nfrkb,235134,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Nfyc,18046,TF,mouse,20362542,471805,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nfyc,18046,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Nono,53610,TF,mouse,22083510,674376,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nr0b1,11614,TF,mouse,17093407,EBI-2313080,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Nr0b1,11614,TF,mouse,20362541,471226,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nr0b1,11614,TF,mouse,20362541,471287,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nr0b1,11614,TF,mouse,20362541,471564,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Nr0b1,11614,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Nr0b1,11614,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Nr0b1,11614,TF,mouse,20362541,EBI-5717550,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Nr0b1,11614,TF,mouse,20362541,EBI-5768917,0914:association,0096:pull down,intact
Pou5f1,18999,TF,Otx2,18424,TF,mouse,22083510,674381,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Parp1,11545,TF,mouse,20362542,471809,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Parp1,11545,TF,mouse,20362542,471850,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Parp1,11545,TF,mouse,22083510,674385,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Pbrm1,66923,TF,mouse,22083510,674386,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Pcbp2,18521,TF,mouse,22083510,674387,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Pspc1,66645,TF,mouse,22083510,674395,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Rbpj,19664,TF,mouse,20362541,471219,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Rbpj,19664,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Rbpj,19664,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Rcor2,104383,TF,mouse,20362541,471206,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Rcor2,104383,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Rcor2,104383,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Rcor2,104383,TF,mouse,20362542,471814,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Rcor2,104383,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Rcor2,104383,TF,mouse,22083510,674403,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Rfx2,19725,TF,mouse,20362542,471815,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Rfx2,19725,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Sall1,58198,TF,mouse,20362541,471208,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall1,58198,TF,mouse,20362541,471572,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall1,58198,TF,mouse,20362542,471818,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall1,58198,TF,mouse,22083510,674413,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall3,20689,TF,mouse,20362542,471819,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall3,20689,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362541,471184,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362541,471207,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362541,471265,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362541,EBI-5667691,0914:association,0006:anti bait coimmunoprecipitation,intact
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362541,EBI-5714013,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362542,471820,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362542,471848,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Sall4,99377,TF,mouse,20362542,EBI-3132946,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Sall4,99377,TF,mouse,22083510,674414,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall4,99377,TF,mouse,23269686,1110827,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sall4,99377,TF,mouse,23269686,1110828,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5258694,0914:association,0030:cross-linking study,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5258722,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259035,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259043,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259051,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259059,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259067,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259175,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259178,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259181,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259184,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259187,0914:association,0402:chromatin immunoprecipitation assay,intact
Pou5f1,18999,TF,Smad3,17127,TF,mouse,22036565,EBI-5259267,0914:association,0006:anti bait coimmunoprecipitation,intact
Pou5f1,18999,TF,Smarca2,67155,TF,mouse,22083510,674423,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarca4,20586,TF,mouse,20362541,471198,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarca4,20586,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Smarca4,20586,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Smarca4,20586,TF,mouse,20362542,471821,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarca4,20586,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Smarca4,20586,TF,mouse,22083510,674424,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarca5,93762,TF,mouse,20362542,471822,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarca5,93762,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Smarca5,93762,TF,mouse,22083510,674425,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarcb1,20587,TF,mouse,22083510,674426,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarcc1,20588,TF,mouse,20362541,471197,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarcc1,20588,TF,mouse,20362541,EBI-5668129,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Smarcc1,20588,TF,mouse,20362541,EBI-5710940,0914:association,0007:anti tag coimmunoprecipitation,intact
Pou5f1,18999,TF,Smarcc1,20588,TF,mouse,20362542,471823,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarcc1,20588,TF,mouse,20362542,EBI-3043810,0914:association,0676:tandem affinity purification,intact
Pou5f1,18999,TF,Smarcc1,20588,TF,mouse,22083510,674427,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarcc2,68094,TF,mouse,22083510,674428,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Smarce1,57376,TF,mouse,22083510,674429,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sox14,20669,TF,mouse,22344693,1036538,0407:direct interaction,0096:pull down,biogrid
Pou5f1,18999,TF,Sox15,20670,TF,mouse,15863505,543788,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sox15,20670,TF,mouse,15863505,543790,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sox15,20670,TF,mouse,22344693,1036537,0407:direct interaction,0096:pull down,biogrid
Pou5f1,18999,TF,Sox17,20671,TF,mouse,22344693,1036534,0407:direct interaction,0096:pull down,biogrid
Pou5f1,18999,TF,Sox18,20672,TF,mouse,22344693,1036536,0407:direct interaction,0096:pull down,biogrid
Pou5f1,18999,TF,Sox2,20674,TF,mouse,15863505,543787,0915:physical association,0004:affinity chromatography technology,biogrid
Pou5f1,18999,TF,Sox2,20674,TF,mouse,15863505,543789,0915:physical association,0004:affinity chromatography technology,biogrid
